"employee_id","language","proficiency"
"t_4652","Tamil","1"
"t_4652","Telugu","0"
"t_4653","Arabic","1"
"t_4653","Dutch","1"
"t_4653","English","1"
"t_4653","French","0"
"t_4653","Spanish","0"
"t_4654","Dutch","1"
"t_4654","English","1"
"t_4654","French","0"
"t_4654","German","1"
"t_4655","Dutch","1"
"t_4655","English","1"
"t_4655","German","0"
"t_4662","English","1"
"t_4662","German","1"
"t_4662","Hungarian","1"
"t_4663","English","1"
"t_4663","French","0"
"t_4663","German","0"
"t_4663","Hungarian","1"
"t_4665","Chinese","1"
"t_4665","English","1"
"t_4665","Dutch","1"
"t_4667","English","1"
"t_4668","German","0"
"t_4668","English","1"
"t_4668","Dutch","1"
"t_4670","Dutch","1"
"t_4670","English","1"
"t_4670","French","1"
"t_4670","German","1"
"t_4674","English","1"
"t_4676","French","0"
"t_4676","Sesotho","0"
"t_4676","Spanish","0"
"t_4678","Chinese","1"
"t_4678","English","1"
"t_4679","English","1"
"t_4679","Greek","1"
"t_4679","Russian","1"
"t_4681","Dutch","1"
"t_4681","English","1"
"t_4681","German","0"
"t_4682","English","1"
"t_4682","Spanish","1"
"t_4685","German","0"
"t_4685","English","1"
"t_4685","Dutch","1"
"t_4686","English","1"
"t_4686","French","0"
"t_4686","Romanian","1"
"t_4686","Spanish","0"
"t_4687","English","1"
"t_4687","Italian","1"
"t_4688","English","1"
"t_4688","Lithuanian","1"
"t_4689","Dutch","0"
"t_4689","English","1"
"t_4689","Spanish","0"
"t_4690","Dutch","0"
"t_4690","English","1"
"t_4690","German","1"
"t_4690","Greek","1"
"t_4692","English","1"
"t_4692","Dutch","1"
"t_4693","Dutch","0"
"t_4693","English","1"
"t_4693","French","1"
"t_4693","Romanian","1"
"t_4694","English","1"
"t_4694","French","1"
"t_4696","Belarusian","1"
"t_4696","English","1"
"t_4696","Polish","0"
"t_4696","Russian","1"
"t_4702","Dutch","1"
"t_4702","English","1"
"t_4702","French","0"
"t_4703","English","1"
"t_4703","French","1"
"t_4703","Dutch","1"
"t_4705","English","1"
"t_4705","Vietnamese","1"
"t_4708","Dutch","1"
"t_4708","English","1"
"t_4710","Catalan","1"
"t_4710","English","1"
"t_4710","Romanian","1"
"t_4710","Russian","1"
"t_4710","Spanish","1"
"t_4711","English","1"
"t_4711","Russian","1"
"t_4715","English","1"
"t_4715","Dutch","1"
"t_4715","Russisch","0"
"t_4719","Afrikaans","1"
"t_4719","Dutch","0"
"t_4719","English","1"
"t_4719","German","1"
"t_4720","English","1"
"t_4720","Dutch","1"
"t_4721","Chinese","1"
"t_4721","English","1"
"t_4721","Spanish","0"
"t_4722","English","1"
"t_4722","Russian","1"
"t_4722","Ukrainian","1"
"t_4723","English","1"
"t_4723","Dutch","1"
"t_4724","Dutch","0"
"t_4724","English","1"
"t_4724","Lithuanian","1"
"t_4726","English","1"
"t_4726","hiszpański","0"
"t_4726","polski","1"
"t_4727","Dutch","1"
"t_4727","English","1"
"t_4727","French","0"
"t_4727","German","1"
"t_4727","Italian","0"
"t_4728","Dutch","1"
"t_4728","English","1"
"t_4728","French","0"
"t_4728","German","0"
"t_4729","German","0"
"t_4729","English","1"
"t_4729","Dutch","1"
"t_4730","Chinese","1"
"t_4730","Dutch","0"
"t_4730","English","1"
"t_4730","Japanese","0"
"t_4731","Dutch","1"
"t_4731","English","1"
"t_4731","German","0"
"t_4731","Papiamentu","1"
"t_4731","Spanish","0"
"t_4732","English","1"
"t_4732","French","0"
"t_4732","Romanian","1"
"t_4732","Spanish","0"
"t_4734","English","1"
"t_4734","Dutch","1"
"t_4735","English","1"
"t_4735","Русский","1"
"t_4737","Dutch","1"
"t_4737","English","1"
"t_4738","Chinese","1"
"t_4738","English","1"
"t_4739","Dutch","1"
"t_4739","English","1"
"t_4742","Dutch","0"
"t_4742","English","1"
"t_4742","Turkish","1"
"t_4743","English","1"
"t_4743","German","0"
"t_4743","Romanian","1"
"t_4745","Dutch","0"
"t_4745","English","1"
"t_4745","Persian","1"
"t_4747","English","1"
"t_4747","Greek","1"
"t_4749","German","0"
"t_4749","English","1"
"t_4749","Latijn","0"
"t_4749","Dutch","1"
"t_4750","Dutch","1"
"t_4750","English","1"
"t_4751","Dutch","1"
"t_4751","English","1"
"t_4752","English","1"
"t_4752","Greek","1"
"t_4753","Dutch","0"
"t_4753","English","1"
"t_4753","French","0"
"t_4753","German","0"
"t_4755","English","1"
"t_4755","German","0"
"t_4755","Serbian/Croatian/Bosnian","1"
"t_4757","Chinese","1"
"t_4757","English","1"
"t_4758","English","1"
"t_4758","Turkish","1"
"t_4759","English","1"
"t_4759","Italian","1"
"t_4759","Spanish","0"
"t_4762","English","1"
"t_4762","francuski","0"
"t_4762","polski","1"
"t_4763","English","1"
"t_4763","French","1"
"t_4763","German","0"
"t_4764","Dutch","1"
"t_4764","English","1"
"t_4764","French","0"
"t_4764","German","0"
"t_4764","Portuguese","0"
"t_4765","Chinese","1"
"t_4765","Dutch","0"
"t_4765","English","1"
"t_4765","Spanish","0"
"t_4766","English","1"
"t_4766","Finnish","0"
"t_4766","Russian","1"
"t_4768","English","1"
"t_4768","Italian","1"
"t_4768","Portuguese","0"
"t_4768","Spanish","0"
"t_4769","Dutch","1"
"t_4770","English","1"
"t_4770","Espagnol","0"
"t_4770","French","1"
"t_4770","Italian","0"
"t_4771","German","0"
"t_4771","English","1"
"t_4771","Dutch","1"
"t_4771","Spaans","0"
"t_4772","German","0"
"t_4772","English","1"
"t_4772","French","0"
"t_4772","Kroatisch","1"
"t_4772","Dutch","1"
"t_4773","English","1"
"t_4773","Dutch","1"
"t_4773","Norsk Bokmål","1"
"t_4775","German","0"
"t_4775","English","1"
"t_4775","Dutch","1"
"t_4775","Spaans","0"
"t_4776","English","1"
"t_4776","Gujarati","0"
"t_4776","Hindi","1"
"t_4776","Marathi","1"
"t_4776","Spanish","0"
"t_4777","Dutch","0"
"t_4777","English","1"
"t_4777","French","1"
"t_4777","Japanese","0"
"t_4777","Spanish","0"
"t_4779","English","1"
"t_4779","Hindi","0"
"t_4779","Japanese","0"
"t_4779","Tamil","0"
"t_4779","Telugu","0"
"t_4780","Dutch / Nederlands","1"
"t_4780","English","1"
"t_4780","German","0"
"t_4782","Dutch","0"
"t_4782","English","1"
"t_4782","French","0"
"t_4782","Greek","1"
"t_4782","Spanish","0"
"t_4783","English","1"
"t_4783","Hindi","1"
"t_4783","Nepali","1"
"t_4784","Английский","0"
"t_4785","Dutch","1"
"t_4785","English","1"
"t_4787","Dutch","1"
"t_4787","English","1"
"t_4788","Dutch","1"
"t_4788","English","1"
"t_4788","French","1"
"t_4788","Hebrew","1"
"t_4789","German","0"
"t_4789","English","1"
"t_4789","French","0"
"t_4789","Japans","0"
"t_4789","Dutch","1"
"t_4790","Dutch","1"
"t_4790","English","1"
"t_4790","French","0"
"t_4790","German","0"
"t_4790","Latvian","0"
"t_4795","English","1"
"t_4795","German","0"
"t_4795","Turkish","1"
"t_4796","Dutch","1"
"t_4796","English","1"
"t_4798","Dutch","0"
"t_4798","English","1"
"t_4798","Indonesian","1"
"t_4799","Alemão","0"
"t_4799","Espanhol","1"
"t_4799","English","1"
"t_4800","Dutch","1"
"t_4800","English","1"
"t_4800","French","1"
"t_4800","Hebrew","1"
"t_4801","German","1"
"t_4801","English","1"
"t_4802","English","1"
"t_4802","German","1"
"t_4803","Türkçe","1"
"t_4803","English","1"
"t_4803","İtalyanca","0"
"t_4806","English","1"
"t_4806","Greek","1"
"t_4807","Dutch","1"
"t_4807","English","1"
"t_4808","English","1"
"t_4808","French","1"
"t_4808","Romanian","1"
"t_4814","Dutch","1"
"t_4814","English","1"
"t_4814","French","0"
"t_4814","German","0"
"t_4815","English","1"
"t_4815","Polish","1"
"t_4816","English","1"
"t_4816","French","0"
"t_4816","German","0"
"t_4816","Greek","1"
"t_4817","Dutch","1"
"t_4817","English","1"
"t_4817","German","0"
"t_4819","English","1"
"t_4819","Litouws","0"
"t_4819","Dutch","0"
"t_4819","Russisch","1"
"t_4823","English","1"
"t_4823","French","0"
"t_4823","Italian","0"
"t_4823","Russian","1"
"t_4824","Alemán","0"
"t_4824","Spanish","1"
"t_4824","English","1"
"t_4826","English","1"
"t_4826","French","0"
"t_4826","Greek","1"
"t_4827","Dutch","1"
"t_4827","English","1"
"t_4827","French","0"
"t_4827","German","0"
"t_4829","Chinese","1"
"t_4829","English","1"
"t_4830","Dutch","1"
"t_4830","English","1"
"t_4830","French","0"
"t_4830","German","0"
"t_4831","Dutch","1"
"t_4831","English","1"
"t_4832","Chinese","1"
"t_4832","English","1"
"t_4833","Dutch","0"
"t_4833","English","1"
"t_4833","French","0"
"t_4833","German","1"
"t_4833","Italian","0"
"t_4833","Spanish","1"
"t_4834","Dutch","1"
"t_4834","English","1"
"t_4834","French","1"
"t_4834","German","1"
"t_4835","English","1"
"t_4835","Dutch","1"
"t_4838","German","0"
"t_4838","English","1"
"t_4838","Dutch","1"
"t_4841","Dutch","1"
"t_4841","English","1"
"t_4843","Dutch","0"
"t_4843","English","1"
"t_4843","Vietnamese","1"
"t_4845","Dutch","0"
"t_4845","English","1"
"t_4845","Persian","1"
"t_4846","Dutch","1"
"t_4846","English","1"
"t_4846","Vietnamese (native)","1"
"t_4849","German","0"
"t_4849","English","1"
"t_4849","Dutch","1"
"t_4851","English","1"
"t_4851","Greek","1"
"t_4852","Dutch","1"
"t_4852","English","1"
"t_4852","German","0"
"t_4854","Dutch","0"
"t_4854","English","1"
"t_4854","Hindi","1"
"t_4854","Konkani","1"
"t_4855","Spanish","1"
"t_4855","English","1"
"t_4856","Chinese","0"
"t_4856","Dutch","0"
"t_4856","English","1"
"t_4856","French","0"
"t_4856","German","0"
"t_4856","Romanian","1"
"t_4856","Russian","0"
"t_4856","Spanish","0"
"t_4857","German","0"
"t_4857","English","1"
"t_4857","French","0"
"t_4857","Hindi","1"
"t_4857","Dutch","1"
"t_4859","Czech","1"
"t_4859","Dutch","0"
"t_4859","English","1"
"t_4859","German","1"
"t_4859","Slovak","1"
"t_4860","German","0"
"t_4860","Dutch","1"
"t_4860","English","1"
"t_4860","French","0"
"t_4860","Italian","0"
"t_4864","Dutch","1"
"t_4864","English","1"
"t_4864","danish","1"
"t_4864","esperanto","0"
"t_4864","french","0"
"t_4864","german","0"
"t_4864","russian","0"
"t_4865","Arabisch","1"
"t_4865","English","1"
"t_4865","Dutch","1"
"t_4866","Dutch","1"
"t_4866","English","1"
"t_4867","English","1"
"t_4867","German","0"
"t_4867","Hebrew","1"
"t_4867","Hungarian","1"
"t_4868","Chinese","0"
"t_4868","English","1"
"t_4868","Dutch","1"
"t_4869","Dutch","1"
"t_4869","English","1"
"t_4869","German","0"
"t_4873","English","1"
"t_4873","Dutch","1"
"t_4874","Chinese","0"
"t_4874","Dutch","0"
"t_4874","English","1"
"t_4874","Korean","1"
"t_4874","Punjabi","1"
"t_4874","Urdu","1"
"t_4875","German","1"
"t_4875","English","1"
"t_4875","Dutch","0"
"t_4876","English","1"
"t_4876","French","0"
"t_4876","Dutch","1"
"t_4876","Vietnamees","0"
"t_4878","German","0"
"t_4879","Dutch","0"
"t_4879","English","1"
"t_4879","French","0"
"t_4879","German","1"
"t_4879","Russian","0"
"t_4879","Spanish","0"
"t_4880","Dutch","0"
"t_4880","English","1"
"t_4880","Russian","1"
"t_4880","Ukrainian","1"
"t_4880","Vietnamese","1"
"t_4882","English","1"
"t_4882","German","0"
"t_4882","Hebrew","1"
"t_4883","Dutch","1"
"t_4883","English","1"
"t_4883","French","1"
"t_4883","German","1"
"t_4883","Italian","0"
"t_4883","Spanish","0"
"t_4883","Thai","0"
"t_4884","Dutch","1"
"t_4884","English","1"
"t_4884","French","0"
"t_4884","French","0"
"t_4884","German","0"
"t_4884","Spanish","0"
"t_4886","English","1"
"t_4886","Hindi","1"
"t_4888","Spanish","1"
"t_4888","Francés","1"
"t_4888","English","1"
"t_4889","English","1"
"t_4889","Dutch","1"
"t_4889","Spaans","1"
"t_4892","Dutch","1"
"t_4892","English","1"
"t_4892","German","0"
"t_4893","Dutch","1"
"t_4893","English","1"
"t_4893","French","0"
"t_4893","German","0"
"t_4894","German","0"
"t_4895","English","1"
"t_4895","Dutch","1"
"t_4896","Dutch","1"
"t_4896","English","1"
"t_4896","German","0"
"t_4897","English","1"
"t_4897","Indonesian","1"
"t_4897","Korean","0"
"t_4898","Dutch","1"
"t_4898","English","1"
"t_4898","French","0"
"t_4900","Dutch","0"
"t_4900","English","1"
"t_4900","French","0"
"t_4900","Italian","1"
"t_4901","English","1"
"t_4901","French","0"
"t_4901","German","1"
"t_4901","Italian","0"
"t_4901","Spanish","0"
"t_4903","Cantonese","1"
"t_4903","Chinese","1"
"t_4903","English","1"
"t_4904","Dutch","1"
"t_4904","English","1"
"t_4904","French","0"
"t_4904","German","0"
"t_4908","Dutch","1"
"t_4908","English","1"
"t_4908","German","1"
"t_4908","Spanish","0"
"t_4909","Dutch","1"
"t_4909","English","1"
"t_4909","German","0"
"t_4909","Spanish","0"
"t_4910","Holandés","1"
"t_4911","Dutch","1"
"t_4911","English","1"
"t_4911","French","0"
"t_4911","German","0"
"t_4912","English","1"
"t_4912","Dutch","1"
"t_4914","English","1"
"t_4914","Portuguese","1"
"t_4917","Dutch","1"
"t_4917","English","1"
"t_4918","English","1"
"t_4918","German","0"
"t_4918","Italian","0"
"t_4918","Spanish","1"
"t_4920","English","1"
"t_4920","Dutch","1"
"t_4921","Dutch","1"
"t_4921","English","1"
"t_4921","German","0"
"t_4922","Dutch","1"
"t_4922","English","1"
"t_4922","German","0"
"t_4923","Chinese","1"
"t_4923","English","1"
"t_4924","English","1"
"t_4924","Dutch","1"
"t_4925","Dutch","0"
"t_4925","English","1"
"t_4925","German","0"
"t_4925","Mandarin","1"
"t_4926","Dutch","1"
"t_4926","English","1"
"t_4926","French","0"
"t_4926","German","0"
"t_4926","Portuguese","0"
"t_4927","German","1"
"t_4927","English","1"
"t_4927","French","0"
"t_4927","Spanish","0"
"t_4929","Arapça","0"
"t_4929","Türkçe","1"
"t_4929","Çince (Basitleştirilmiş)","0"
"t_4929","English","1"
"t_4929","İspanyolca","0"
"t_4930","Chinese","1"
"t_4930","Chinese (Traditional)","1"
"t_4930","English","1"
"t_4933","Dutch","1"
"t_4933","English","1"
"t_4933","Japanese","0"
"t_4934","German","0"
"t_4934","English","1"
"t_4934","Dutch","1"
"t_4938","English","1"
"t_4938","Swedish","1"
"t_4939","Dutch","1"
"t_4939","English","1"
"t_4939","French","0"
"t_4939","German","0"
"t_4940","Chinese","1"
"t_4940","Dutch","1"
"t_4940","English","1"
"t_4941","English","1"
"t_4941","Italiano","1"
"t_4941","Spagnolo","1"
"t_4942","Croatian","1"
"t_4942","Dutch","0"
"t_4942","English","1"
"t_4942","German","0"
"t_4942","Slovenian","1"
"t_4942","Spanish","0"
"t_4943","Arabic","1"
"t_4943","Dutch","1"
"t_4943","English","1"
"t_4943","French","0"
"t_4943","Spanish","0"
"t_4946","Dutch","1"
"t_4946","English","1"
"t_4946","French","0"
"t_4946","Italian","1"
"t_4946","Spanish","0"
"t_4948","English","1"
"t_4951","German","0"
"t_4951","English","1"
"t_4951","Japans","0"
"t_4951","Dutch","1"
"t_4953","English","1"
"t_4953","French","0"
"t_4953","Dutch","1"
"t_4953","Portugees","0"
"t_4954","English","1"
"t_4954","French","0"
"t_4954","Greek","1"
"t_4956","English","1"
"t_4956","Polish","1"
"t_4956","Spanish","0"
"t_4959","English","1"
"t_4959","French","0"
"t_4959","German","1"
"t_4959","Persian","1"
"t_4962","English","1"
"t_4962","Romanian","1"
"t_4964","Dutch","0"
"t_4964","English","1"
"t_4964","Romanian","1"
"t_4964","Russian","1"
"t_4965","English","1"
"t_4965","Dutch","1"
"t_4966","Dutch","0"
"t_4966","English","1"
"t_4966","French","1"
"t_4966","German","1"
"t_4966","Russian","1"
"t_4966","Ukrainian","0"
"t_4967","Arabic","1"
"t_4967","Dutch","1"
"t_4967","English","1"
"t_4968","English","1"
"t_4968","Greek","1"
"t_4970","English","1"
"t_4970","French","0"
"t_4970","Japans","0"
"t_4970","Dutch","1"
"t_4971","English","1"
"t_4971","Dutch","1"
"t_4973","English","1"
"t_4973","Dutch","1"
"t_4975","Croatian","1"
"t_4976","Dutch","1"
"t_4976","English","1"
"t_4977","Dutch","1"
"t_4977","English","0"
"t_4977","German","0"
"t_4978","Dutch","1"
"t_4978","English","1"
"t_4978","French","0"
"t_4978","German","1"
"t_4978","Spanish","1"
"t_4979","Dutch","1"
"t_4979","English","1"
"t_4980","English","1"
"t_4980","French","0"
"t_4981","Danish","1"
"t_4981","Dutch","1"
"t_4981","English","1"
"t_4981","French","0"
"t_4981","Norwegian","1"
"t_4981","Spanish","0"
"t_4981","Swedish","1"
"t_4982","English","1"
"t_4982","German","0"
"t_4982","Polish","1"
"t_4983","Arabic","0"
"t_4983","Chinese","0"
"t_4983","English","1"
"t_4983","French","0"
"t_4983","Spanish","1"
"t_4985","English","1"
"t_4985","Latvian","1"
"t_4985","Russian","1"
"t_4987","English","1"
"t_4987","Kazakh","1"
"t_4987","Korean","0"
"t_4987","Russian","1"
"t_4987","Turkish","0"
"t_4988","Английский","1"
"t_4988","Немецкий","0"
"t_4988","Русский","1"
"t_4989","English","1"
"t_4989","Dutch","1"
"t_4989","Vietnamees","0"
"t_4992","Dutch","1"
"t_4992","English","1"
"t_4992","Italian","0"
"t_4994","Dutch","0"
"t_4994","English","1"
"t_4994","Persian","1"
"t_4994","Spanish","0"
"t_4995","English","1"
"t_4996","Dutch","1"
"t_4996","English","1"
"t_4996","German","0"
"t_4998","Dutch","1"
"t_4998","English","1"
"t_4998","German","1"
"t_4998","Italian","1"
"t_4999","Dutch","1"
"t_4999","English","1"
"t_5000","Dutch","1"
"t_5000","English","1"
"t_5000","German","0"
"t_5000","Spaans","0"
"t_5001","English","1"
"t_5001","Urdu","1"
"t_5002","Dutch","0"
"t_5002","English","1"
"t_5002","French","1"
"t_5002","German","0"
"t_5002","Spanish","1"
"t_5003","Dutch","1"
"t_5003","English","1"
"t_5003","German","0"
"t_5003","Spanish","0"
"t_5004","Dutch","0"
"t_5004","English","1"
"t_5004","Italian","1"
"t_5004","Romanian","1"
"t_5005","Dutch","1"
"t_5005","English","1"
"t_5005","German","0"
"t_5006","Dutch","1"
"t_5012","Dutch","0"
"t_5012","English","1"
"t_5012","Korean","1"
"t_5015","Dutch","0"
"t_5015","English","1"
"t_5015","German","0"
"t_5015","Hindi","1"
"t_5018","English","1"
"t_5018","French","1"
"t_5018","Italian","0"
"t_5018","Spanish","1"
"t_5019","Dutch","1"
"t_5019","English","1"
"t_5022","Arabic","0"
"t_5022","Dutch","1"
"t_5022","English","1"
"t_5022","French","0"
"t_5022","German","1"
"t_5022","Portuguese","0"
"t_5022","Spanish","0"
"t_5024","English","1"
"t_5024","Italian","1"
"t_5025","Dutch","0"
"t_5025","English","1"
"t_5025","Italian","1"
"t_5025","Spanish","0"
"t_5026","Akan","1"
"t_5026","Dutch","0"
"t_5026","English","1"
"t_5027","Dutch","1"
"t_5027","English","1"
"t_5027","French","0"
"t_5027","German","0"
"t_5029","English","1"
"t_5029","Hindi","1"
"t_5030","English","1"
"t_5030","Dutch","1"
"t_5031","English","1"
"t_5031","German","0"
"t_5031","Japanese","0"
"t_5031","Romanian","1"
"t_5032","Dutch","1"
"t_5032","English","1"
"t_5032","Spanish","0"
"t_5033","Bosnian","1"
"t_5033","Dutch","1"
"t_5033","English","1"
"t_5033","German","0"
"t_5034","Dutch","1"
"t_5034","English","1"
"t_5036","Dutch","1"
"t_5036","English","1"
"t_5036","German","0"
"t_5037","English","1"
"t_5037","Mandarin","1"
"t_5043","English","1"
"t_5043","Italian","1"
"t_5043","Spanish","1"
"t_5044","Dutch","1"
"t_5044","English","1"
"t_5044","German","0"
"t_5045","Bulgarian","1"
"t_5045","Chinese","0"
"t_5045","English","1"
"t_5045","German","0"
"t_5046","Dutch","1"
"t_5046","English","1"
"t_5047","English","1"
"t_5047","Hindi","1"
"t_5047","Nepali","1"
"t_5048","Dutch","1"
"t_5048","English","1"
"t_5048","French","0"
"t_5048","German","0"
"t_5054","Dutch","1"
"t_5054","English","1"
"t_5055","English","1"
"t_5055","Portuguese","1"
"t_5056","Bulgarian","1"
"t_5057","Dutch","0"
"t_5057","English","1"
"t_5057","French","0"
"t_5057","German","1"
"t_5057","Russian","1"
"t_5057","Spanish","0"
"t_5058","English","1"
"t_5058","Dutch","1"
"t_5061","Dutch","0"
"t_5061","English","1"
"t_5061","French","1"
"t_5061","Spanish","0"
"t_5062","English","1"
"t_5062","Dutch","1"
"t_5063","English","1"
"t_5063","Portuguese","1"
"t_5063","Spanish","1"
"t_5065","Dutch","1"
"t_5065","English","1"
"t_5065","French","0"
"t_5065","Japanese","0"
"t_5066","Dutch","0"
"t_5066","English","1"
"t_5066","German","1"
"t_5066","Vietnamese","0"
"t_5067","Dutch","1"
"t_5067","English","1"
"t_5067","Russian","1"
"t_5068","German","0"
"t_5068","English","1"
"t_5068","French","0"
"t_5068","Dutch","1"
"t_5069","Dutch","1"
"t_5069","English","1"
"t_5069","German","0"
"t_5069","Spanish","0"
"t_5069","Turkish","1"
"t_5071","Dutch","0"
"t_5071","English","1"
"t_5071","Hindi","1"
"t_5072","English","1"
"t_5072","Greek","1"
"t_5073","Chinese","1"
"t_5073","Dutch","0"
"t_5073","English","1"
"t_5073","German","0"
"t_5075","English","1"
"t_5075","Japanese","1"
"t_5078","English","1"
"t_5078","French","1"
"t_5078","Italian","0"
"t_5078","Portuguese","1"
"t_5080","Dutch","0"
"t_5080","English","1"
"t_5080","Portuguese","1"
"t_5081","Dutch","0"
"t_5081","English","1"
"t_5083","English","1"
"t_5083","Dutch","1"
"t_5085","English","1"
"t_5085","Greek","1"
"t_5086","Dutch","1"
"t_5086","English","1"
"t_5086","French","1"
"t_5086","German","0"
"t_5087","Chinese","1"
"t_5087","Dutch","0"
"t_5087","English","1"
"t_5089","English","1"
"t_5089","Mandarin","1"
"t_5090","Dutch","1"
"t_5090","English","1"
"t_5090","French","0"
"t_5090","German","1"
"t_5092","Bengali","1"
"t_5092","English","1"
"t_5092","French","0"
"t_5092","Hindi","1"
"t_5093","English","1"
"t_5093","German","0"
"t_5093","Greek","1"
"t_5095","English","1"
"t_5095","Dutch","1"
"t_5096","Dutch","1"
"t_5096","English","1"
"t_5096","French","0"
"t_5096","Russian","1"
"t_5098","English","1"
"t_5100","Dutch","0"
"t_5100","English","1"
"t_5100","French","1"
"t_5100","German","0"
"t_5100","Italian","1"
"t_5100","Portuguese","0"
"t_5100","Serbian","0"
"t_5100","Spanish","1"
"t_5103","Chinese","1"
"t_5103","English","1"
"t_5107","German","1"
"t_5107","English","1"
"t_5107","French","1"
"t_5107","Luxemburgisch","1"
"t_5107","Dutch","0"
"t_5109","Dutch","0"
"t_5109","English","1"
"t_5109","French","0"
"t_5109","Polish","1"
"t_5110","Dutch","1"
"t_5110","English","1"
"t_5111","Dutch","1"
"t_5111","English","1"
"t_5111","Norwegian","0"
"t_5111","Spanish","0"
"t_5114","English","1"
"t_5114","German","0"
"t_5114","Dutch","1"
"t_5115","German","0"
"t_5115","English","1"
"t_5115","Dutch","1"
"t_5116","Dutch","1"
"t_5116","English","1"
"t_5117","German","0"
"t_5117","English","1"
"t_5117","Dutch","1"
"t_5118","Arabic","1"
"t_5118","English","1"
"t_5118","German","0"
"t_5119","Dutch","0"
"t_5119","English","1"
"t_5119","Spanish","0"
"t_5120","German","0"
"t_5120","English","1"
"t_5120","French","0"
"t_5120","Dutch","1"
"t_5121","Chinese","1"
"t_5121","Dutch","0"
"t_5121","English","1"
"t_5123","Dutch","0"
"t_5123","English","1"
"t_5126","Dutch","0"
"t_5126","English","1"
"t_5126","Italian","1"
"t_5129","Dutch","1"
"t_5129","English","1"
"t_5129","French","0"
"t_5129","German","1"
"t_5132","Dutch","1"
"t_5132","English","1"
"t_5133","Dutch","1"
"t_5133","English","1"
"t_5134","Chinese","1"
"t_5134","English","1"
"t_5135","Dutch","1"
"t_5135","English","1"
"t_5135","German","0"
"t_5137","Dutch","1"
"t_5137","English","1"
"t_5138","Chinese","0"
"t_5138","Dutch","0"
"t_5138","English","1"
"t_5138","French","1"
"t_5138","German","1"
"t_5139","English","1"
"t_5139","Greek","1"
"t_5139","Serbian","1"
"t_5141","English","1"
"t_5141","French","0"
"t_5141","Italian","0"
"t_5141","Spanish","1"
"t_5143","English","1"
"t_5143","Italian","1"
"t_5145","Dutch","1"
"t_5145","English","1"
"t_5145","French","1"
"t_5145","German","1"
"t_5145","Italian","0"
"t_5145","Spanish","0"
"t_5145","Thai","0"
"t_5146","Dutch","1"
"t_5146","English","1"
"t_5147","English","1"
"t_5147","French","1"
"t_5147","Russian","0"
"t_5147","Spanish","0"
"t_5148","Dutch","1"
"t_5148","English","1"
"t_5150","Danish","1"
"t_5150","English","1"
"t_5150","German","0"
"t_5152","German","0"
"t_5152","English","1"
"t_5152","Dutch","1"
"t_5153","Chinese","1"
"t_5153","English","1"
"t_5153","Japanese","0"
"t_5155","Dutch","0"
"t_5155","English","1"
"t_5155","German","0"
"t_5155","Italian","0"
"t_5155","Spanish","1"
"t_5156","Dutch","0"
"t_5156","English","1"
"t_5156","French","0"
"t_5156","Japanese","0"
"t_5156","Romanian","1"
"t_5157","Dutch","1"
"t_5157","English","1"
"t_5158","Dutch","0"
"t_5158","English","1"
"t_5158","French","0"
"t_5158","German","1"
"t_5158","Hungarian","1"
"t_5158","Spanish","0"
"t_5159","Dutch","1"
"t_5159","English","1"
"t_5159","French","1"
"t_5159","Greek","1"
"t_5159","Spanish","0"
"t_5160","English","1"
"t_5160","Dutch","1"
"t_5161","Dutch","1"
"t_5161","English","1"
"t_5161","Spanish","1"
"t_5162","English","1"
"t_5162","French","1"
"t_5162","Greek","1"
"t_5165","Dutch","1"
"t_5165","English","1"
"t_5165","French","0"
"t_5165","German","1"
"t_5166","Bulgarian","1"
"t_5166","English","1"
"t_5166","German","0"
"t_5171","Dutch","1"
"t_5171","English, IELTS 8.5","1"
"t_5171","Vietnamese","1"
"t_5173","German","1"
"t_5173","English","1"
"t_5174","English","1"
"t_5174","Spanish","1"
"t_5175","Dutch","1"
"t_5175","English","1"
"t_5175","French","1"
"t_5175","Spanish","0"
"t_5177","English","1"
"t_5177","Koerdisch","1"
"t_5177","Dutch","1"
"t_5178","English","1"
"t_5178","French","0"
"t_5178","Hungarian","1"
"t_5179","English","1"
"t_5179","Portuguese","1"
"t_5183","English","1"
"t_5183","Dutch","1"
"t_5184","German","0"
"t_5184","English","1"
"t_5184","Indonesian","1"
"t_5185","English","1"
"t_5185","Dutch","1"
"t_5186","Dutch","0"
"t_5186","English","1"
"t_5186","Persian","1"
"t_5188","Arabic","1"
"t_5188","Dutch","0"
"t_5188","English","1"
"t_5188","German","0"
"t_5190","German","1"
"t_5190","English","1"
"t_5190","Spanish","0"
"t_5190","Dutch","1"
"t_5191","Dutch","1"
"t_5191","English","1"
"t_5191","French","0"
"t_5191","German","1"
"t_5192","Dutch","1"
"t_5192","English","1"
"t_5192","French","0"
"t_5192","Italian","0"
"t_5192","Papiamento","1"
"t_5192","Spanish","0"
"t_5194","Catalan","1"
"t_5194","Dutch","1"
"t_5194","English","1"
"t_5194","Spanish","1"
"t_5195","German","0"
"t_5195","English","1"
"t_5195","French","0"
"t_5195","Dutch","1"
"t_5196","Bulgarian","1"
"t_5196","English","1"
"t_5196","German","1"
"t_5196","Russian","0"
"t_5196","Spanish","0"
"t_5198","Dutch","1"
"t_5198","English","1"
"t_5198","French","0"
"t_5198","German","0"
"t_5199","English","1"
"t_5199","Polish","1"
"t_5199","Portuguese","1"
